commodity|prediction_date|date|trend|yhat_lower|yhat_upper|trend_lower|trend_upper|additive_terms|additive_terms_lower|additive_terms_upper|yhat|sell|buy
oil|2021-06-15|2010-01-01|64.98840153181354|74.34189203982106|83.92729782374288|64.98840153181354|64.98840153181354|14.329141698824813|14.329141698824813|14.329141698824813|79.31754323063835|88.12366271493002|70.62479743783001
oil|2021-06-15|2010-01-02|65.01850818261046|73.39156228009226|83.30962437943435|65.01850818261046|65.01850818261046|13.367142756807775|13.367142756807775|13.367142756807775|78.38565093941824|87.47510559840607|69.72198416608764
oil|2021-06-15|2010-01-03|65.04861483340737|73.87936787302745|83.4082103990325|65.04861483340737|65.04861483340737|13.382996372612869|13.382996372612869|13.382996372612869|78.43161120602024|87.57862091898413|70.18539947937607
oil|2021-06-15|2010-01-04|65.0787214842043|73.16961802666513|83.09616619548707|65.0787214842043|65.0787214842043|13.290938325376612|13.290938325376612|13.290938325376612|78.36965980958091|87.25097450526142|69.51113712533187
oil|2021-06-15|2010-01-05|65.10882813500122|73.68955108559541|83.33348420027775|65.10882813500122|65.10882813500122|13.339635820732793|13.339635820732793|13.339635820732793|78.44846395573401|87.50015841029165|70.00507353131563
oil|2021-06-15|2010-01-06|65.13893478579814|73.70380036896987|83.6775239774833|65.13893478579814|65.13893478579814|13.337615072208504|13.337615072208504|13.337615072208504|78.47654985800665|87.86140017635748|70.01861035052137
oil|2021-06-15|2010-01-07|65.16904143659507|73.26998567536764|83.33087782722934|65.16904143659507|65.16904143659507|13.223613472286713|13.223613472286713|13.223613472286713|78.39265490888178|87.49742171859081|69.60648639159925
oil|2021-06-15|2010-01-08|65.19914808739199|73.57611864347017|83.2315860774932|65.19914808739199|65.19914808739199|13.179269411944617|13.179269411944617|13.179269411944617|78.3784174993366|87.39316538136787|69.89731271129665
oil|2021-06-15|2010-01-09|65.2292547381889|73.6040153744367|83.20581777490499|65.2292547381889|65.2292547381889|13.166152759498216|13.166152759498216|13.166152759498216|78.39540749768712|87.36610866365024|69.92381460571487
oil|2021-06-15|2010-01-10|65.25936138898582|73.39515759028174|83.0553764897477|65.25936138898582|65.25936138898582|13.137569472695338|13.137569472695338|13.137569472695338|78.39693086168116|87.2081453142351|69.72539971076765
oil|2021-06-15|2010-01-11|65.28946803978275|72.85368588156389|83.30939901319623|65.28946803978275|65.28946803978275|12.997958609264277|12.997958609264277|12.997958609264277|78.28742664904702|87.47486896385604|69.2110015874857
oil|2021-06-15|2010-01-12|65.31957469057969|73.48641164162018|83.10331370118143|65.31957469057969|65.31957469057969|12.996804262562206|12.996804262562206|12.996804262562206|78.31637895314189|87.25847938624051|69.81209105953917
oil|2021-06-15|2010-01-13|65.3496813413766|73.2585473246409|83.41971329661955|65.3496813413766|65.3496813413766|12.94351185514964|12.94351185514964|12.94351185514964|78.29319319652623|87.59069896145053|69.59561995840885
