ds|trend|yhat_lower|yhat_upper|trend_lower|trend_upper|additive_terms|additive_terms_lower|additive_terms_upper|weekly|weekly_lower|weekly_upper|multiplicative_terms|multiplicative_terms_lower|multiplicative_terms_upper|yhat
2020-11-27|0.02972256482241549|-0.01526438259566007|0.07323676520337481|0.02972256482241549|0.02972256482241549|-0.001216734386241281|-0.001216734386241281|-0.001216734386241281|-0.001216734386241281|-0.001216734386241281|-0.001216734386241281|0.0|0.0|0.0|0.028505830436174207
2020-11-28|0.03065439727588019|-0.012845291792046663|0.07668582664112514|0.03065439727588019|0.03065439727588019|0.0008495242606849782|0.0008495242606849782|0.0008495242606849782|0.0008495242606849782|0.0008495242606849782|0.0008495242606849782|0.0|0.0|0.0|0.03150392153656517
2020-11-29|0.03158622972934489|-0.013877547796487666|0.07647188359105109|0.03158622972934489|0.03158622972934489|0.0005025446904467578|0.0005025446904467578|0.0005025446904467578|0.0005025446904467578|0.0005025446904467578|0.0005025446904467578|0.0|0.0|0.0|0.032088774419791646
2020-11-30|0.03251806218280959|-0.014192833009558386|0.07678609777583911|0.03251806218280959|0.03251806218280959|0.0005436828062864086|0.0005436828062864086|0.0005436828062864086|0.0005436828062864086|0.0005436828062864086|0.0005436828062864086|0.0|0.0|0.0|0.033061744989096
2020-12-01|0.033449894657395625|-0.014843104113381803|0.0758571404337836|0.033449894657395625|0.033449894657395625|-3.516792853624902e-07|-3.516792853624902e-07|-3.516792853624902e-07|-3.516792853624902e-07|-3.516792853624902e-07|-3.516792853624902e-07|0.0|0.0|0.0|0.033449542978110265
2020-12-02|0.03438172713198163|-0.010194501610511044|0.07969320424764234|0.03438172713198163|0.03438172713198163|-0.00035418542106578415|-0.00035418542106578415|-0.00035418542106578415|-0.00035418542106578415|-0.00035418542106578415|-0.00035418542106578415|0.0|0.0|0.0|0.03402754171091584
2020-12-03|0.03531355960656763|-0.01121992631678059|0.0782308906854408|0.03531355960656763|0.03531355960656763|-0.000324480270822385|-0.000324480270822385|-0.000324480270822385|-0.000324480270822385|-0.000324480270822385|-0.000324480270822385|0.0|0.0|0.0|0.03498907933574524
2020-12-04|0.036245392081153634|-0.009272606769358658|0.08203949397745747|0.036245392081153634|0.036245392081153634|-0.0012167343862437396|-0.0012167343862437396|-0.0012167343862437396|-0.0012167343862437396|-0.0012167343862437396|-0.0012167343862437396|0.0|0.0|0.0|0.03502865769490989
2020-12-05|0.037177224555739664|-0.006106705451318193|0.0809045714862231|0.037177224555739664|0.037177224555739664|0.0008495242606864683|0.0008495242606864683|0.0008495242606864683|0.0008495242606864683|0.0008495242606864683|0.0008495242606864683|0.0|0.0|0.0|0.038026748816426134
2020-12-06|0.03810905703032567|-0.0060157421822589876|0.08471407187112504|0.03810905703032567|0.03810905703032567|0.0005025446904471576|0.0005025446904471576|0.0005025446904471576|0.0005025446904471576|0.0005025446904471576|0.0005025446904471576|0.0|0.0|0.0|0.038611601720772826
2020-12-07|0.03904088950491167|-0.007087997504534019|0.08187848002163263|0.03904088950491167|0.03904088950491167|0.0005436828062911018|0.0005436828062911018|0.0005436828062911018|0.0005436828062911018|0.0005436828062911018|0.0005436828062911018|0.0|0.0|0.0|0.03958457231120277
2020-12-08|0.03997272197949771|-0.005803362908017105|0.08325075286201175|0.03997272197949771|0.03997272197949771|-3.516792882232914e-07|-3.516792882232914e-07|-3.516792882232914e-07|-3.516792882232914e-07|-3.516792882232914e-07|-3.516792882232914e-07|0.0|0.0|0.0|0.03997237030020948
2020-12-09|0.04090455445408371|-0.005984159083239012|0.08865208907050647|0.04090455445408371|0.04090455445408371|-0.0003541854210668056|-0.0003541854210668056|-0.0003541854210668056|-0.0003541854210668056|-0.0003541854210668056|-0.0003541854210668056|0.0|0.0|0.0|0.040550369033016904
2020-12-10|0.041836386928669714|-0.0034270125035215106|0.0819612245541175|0.041836386928669714|0.041836386928669714|-0.00032448027082222997|-0.00032448027082222997|-0.00032448027082222997|-0.00032448027082222997|-0.00032448027082222997|-0.00032448027082222997|0.0|0.0|0.0|0.041511906657847486
2020-12-11|0.04276821940325575|-0.004386234527067338|0.08637473812032481|0.04276821940325575|0.04276821940325575|-0.001216734386242639|-0.001216734386242639|-0.001216734386242639|-0.001216734386242639|-0.001216734386242639|-0.001216734386242639|0.0|0.0|0.0|0.04155148501701311
2020-12-12|0.043700051877841754|-0.002339823383721739|0.08997156398360766|0.04370005187784176|0.04370005187784176|0.000849524260686245|0.000849524260686245|0.000849524260686245|0.000849524260686245|0.000849524260686245|0.000849524260686245|0.0|0.0|0.0|0.044549576138528
2020-12-13|0.04463188435242776|0.0014325419483263112|0.08957194827939176|0.04463188435242776|0.04463188435242776|0.0005025446904452444|0.0005025446904452444|0.0005025446904452444|0.0005025446904452444|0.0005025446904452444|0.0005025446904452444|0.0|0.0|0.0|0.045134429042873
2020-12-14|0.04556371682701376|0.0010480826895828432|0.09506289742253843|0.04556371682701376|0.04556371682701376|0.000543682806286563|0.000543682806286563|0.000543682806286563|0.000543682806286563|0.000543682806286563|0.000543682806286563|0.0|0.0|0.0|0.04610739963330032
2020-12-15|0.0464955493015998|0.0003853495784787495|0.08999175790661128|0.0464955493015998|0.0464955493015998|-3.5167928721562737e-07|-3.5167928721562737e-07|-3.5167928721562737e-07|-3.5167928721562737e-07|-3.5167928721562737e-07|-3.5167928721562737e-07|0.0|0.0|0.0|0.046495197622312585
2020-12-16|0.047427381776185815|0.0025836320006589085|0.0933259640684951|0.047427381776185815|0.047427381776185815|-0.00035418542106782717|-0.00035418542106782717|-0.00035418542106782717|-0.00035418542106782717|-0.00035418542106782717|-0.00035418542106782717|0.0|0.0|0.0|0.04707319635511799
2020-12-17|0.04835921429877046|0.0037569485346165194|0.09597824617104651|0.04835921429877046|0.04835921429877046|-0.0003244802708221381|-0.0003244802708221381|-0.0003244802708221381|-0.0003244802708221381|-0.0003244802708221381|-0.0003244802708221381|0.0|0.0|0.0|0.04803473402794832
2020-12-18|0.049291046821355135|0.0038214198368376182|0.09522285471710618|0.049291046821355135|0.049291046821355135|-0.0012167343862430763|-0.0012167343862430763|-0.0012167343862430763|-0.0012167343862430763|-0.0012167343862430763|-0.0012167343862430763|0.0|0.0|0.0|0.04807431243511206
2020-12-19|0.05022287934393977|0.005477689736092023|0.09689221970926071|0.05022287934393977|0.05022287934393977|0.0008495242606877352|0.0008495242606877352|0.0008495242606877352|0.0008495242606877352|0.0008495242606877352|0.0008495242606877352|0.0|0.0|0.0|0.0510724036046275
2020-12-20|0.05115471186652441|0.010535611073345635|0.0972868009594742|0.05115471186652441|0.05115471186652441|0.0005025446904479572|0.0005025446904479572|0.0005025446904479572|0.0005025446904479572|0.0005025446904479572|0.0005025446904479572|0.0|0.0|0.0|0.05165725655697237
