commodity|prediction_date|date|trend|yhat_lower|yhat_upper|trend_lower|trend_upper|additive_terms|additive_terms_lower|additive_terms_upper|yhat|sell|buy
oil|2020-03-16|2010-01-01|74.53681268461082|75.2005595294273|84.92271294673277|74.53681268461082|74.53681268461082|5.776268093231212|5.776268093231212|5.776268093231212|80.31308077784203|89.16884859406942|71.44053155295593
oil|2020-03-16|2010-01-02|74.54803996220673|74.77561693106504|84.07314289846612|74.54803996220673|74.54803996220673|4.7527751271695715|4.7527751271695715|4.7527751271695715|79.3008150893763|88.27680004338943|71.03683608451179
oil|2020-03-16|2010-01-03|74.55926723980264|74.7633723634783|83.91420574038737|74.55926723980264|74.55926723980264|4.736259612499967|4.736259612499967|4.736259612499967|79.2955268523026|88.10991602740674|71.02520374530438
oil|2020-03-16|2010-01-04|74.57049451739853|74.67311653637178|83.8148025199732|74.57049451739853|74.57049451739853|4.667043123012193|4.667043123012193|4.667043123012193|79.23753764041072|88.00554264597186|70.93946070955319
oil|2020-03-16|2010-01-05|74.58172179499444|74.35741059451136|84.0968459781163|74.58172179499444|74.58172179499444|4.7403405154235365|4.7403405154235365|4.7403405154235365|79.32206231041798|88.30168827702212|70.63954006478579
oil|2020-03-16|2010-01-06|74.59294907259034|74.93041433263204|83.86868099963013|74.59294907259034|74.59294907259034|4.742102154900052|4.742102154900052|4.742102154900052|79.3350512274904|88.06211504961163|71.18389361600043
oil|2020-03-16|2010-01-07|74.60417635018625|74.7880869429411|84.11782108418808|74.60417635018625|74.60417635018625|4.630693574579207|4.630693574579207|4.630693574579207|79.23486992476546|88.32371213839748|71.04868259579405
oil|2020-03-16|2010-01-08|74.61540362778214|74.25444930182415|84.2569458462408|74.61540362778214|74.61540362778214|4.572981698279562|4.572981698279562|4.572981698279562|79.1883853260617|88.46979313855284|70.54172683673295
oil|2020-03-16|2010-01-09|74.62663090537804|74.49712959310058|83.71740229614062|74.62663090537802|74.62663090537802|4.5331889779410375|4.5331889779410375|4.5331889779410375|79.15981988331907|87.90327241094765|70.77227311344555
oil|2020-03-16|2010-01-10|74.63785818297394|73.92134696475091|83.60087409832573|74.63785818297394|74.63785818297394|4.4629135488978084|4.4629135488978084|4.4629135488978084|79.10077173187175|87.78091780324202|70.22527961651336
oil|2020-03-16|2010-01-11|74.64908546056985|73.9430155500377|83.32038938650797|74.64908546056985|74.64908546056985|4.334596393944274|4.334596393944274|4.334596393944274|78.98368185451412|87.48640885583337|70.24586477253581
oil|2020-03-16|2010-01-12|74.66031273816574|74.27805297689758|83.32740961404998|74.66031273816574|74.66031273816574|4.344641385678074|4.344641385678074|4.344641385678074|79.00495412384382|87.49378009475248|70.5641503280527
oil|2020-03-16|2010-01-13|74.67154001576165|74.32501999592203|83.7841100142967|74.67154001576165|74.67154001576165|4.280325570930168|4.280325570930168|4.280325570930168|78.95186558669182|87.97331551501154|70.60876899612593
