ds|trend|yhat_lower|yhat_upper|trend_lower|trend_upper|additive_terms|additive_terms_lower|additive_terms_upper|weekly|weekly_lower|weekly_upper|multiplicative_terms|multiplicative_terms_lower|multiplicative_terms_upper|yhat
2020-05-31|-0.18316129323848102|-0.2554132229915362|-0.10461716266288928|-0.18316129323848102|-0.18316129323848102|0.0004002376421937034|0.0004002376421937034|0.0004002376421937034|0.0004002376421937034|0.0004002376421937034|0.0004002376421937034|0.0|0.0|0.0|-0.1827610555962873
2020-06-01|-0.18215885966077658|-0.24990989975808717|-0.10329477989264017|-0.18215885966077655|-0.18215885966077655|0.0007770599723504767|0.0007770599723504767|0.0007770599723504767|0.0007770599723504767|0.0007770599723504767|0.0007770599723504767|0.0|0.0|0.0|-0.1813817996884261
2020-06-02|-0.18115642608307214|-0.2537059540325845|-0.10400046514935489|-0.18115642608307214|-0.18115642608307214|0.00026909756269996316|0.00026909756269996316|0.00026909756269996316|0.00026909756269996316|0.00026909756269996316|0.00026909756269996316|0.0|0.0|0.0|-0.18088732852037218
2020-06-03|-0.18015399250536773|-0.2624201742733546|-0.11240626388651409|-0.18015399250536773|-0.18015399250536773|-0.00022746752857246251|-0.00022746752857246251|-0.00022746752857246251|-0.00022746752857246251|-0.00022746752857246251|-0.00022746752857246251|0.0|0.0|0.0|-0.1803814600339402
2020-06-04|-0.1791515589276633|-0.2549593616771645|-0.10418687072631391|-0.1791515589276633|-0.1791515589276633|-0.0004357059058022651|-0.0004357059058022651|-0.0004357059058022651|-0.0004357059058022651|-0.0004357059058022651|-0.0004357059058022651|0.0|0.0|0.0|-0.17958726483346557
2020-06-05|-0.17814912534995886|-0.25498572020672294|-0.10617622232541128|-0.17814912534995886|-0.17814912534995886|-0.0016877384251829243|-0.0016877384251829243|-0.0016877384251829243|-0.0016877384251829243|-0.0016877384251829243|-0.0016877384251829243|0.0|0.0|0.0|-0.17983686377514177
2020-06-06|-0.17714669177225442|-0.2522555454089463|-0.1012837391401704|-0.17714669177225442|-0.17714669177225442|0.0009045166823179812|0.0009045166823179812|0.0009045166823179812|0.0009045166823179812|0.0009045166823179812|0.0009045166823179812|0.0|0.0|0.0|-0.17624217508993645
2020-06-07|-0.17614425819454999|-0.24716844841362856|-0.10449810794328317|-0.17614425819454999|-0.17614425819454999|0.00040023764219428675|0.00040023764219428675|0.00040023764219428675|0.00040023764219428675|0.00040023764219428675|0.00040023764219428675|0.0|0.0|0.0|-0.1757440205523557
2020-06-08|-0.17514182461684558|-0.24560836847256926|-0.10188038374377545|-0.17514182461684558|-0.17514182461684558|0.0007770599723491496|0.0007770599723491496|0.0007770599723491496|0.0007770599723491496|0.0007770599723491496|0.0007770599723491496|0.0|0.0|0.0|-0.17436476464449643
2020-06-09|-0.17413939103914114|-0.24667479941160486|-0.10217487496781516|-0.1741393910391411|-0.1741393910391411|0.00026909756270097516|0.00026909756270097516|0.00026909756270097516|0.00026909756270097516|0.00026909756270097516|0.00026909756270097516|0.0|0.0|0.0|-0.17387029347644017
2020-06-10|-0.1731369574614367|-0.24554703236085057|-0.10435397016324535|-0.1731369574614367|-0.1731369574614367|-0.00022746752857837543|-0.00022746752857837543|-0.00022746752857837543|-0.00022746752857837543|-0.00022746752857837543|-0.00022746752857837543|0.0|0.0|0.0|-0.1733644249900151
2020-06-11|-0.1721345238837323|-0.24508825224764233|-0.10063000208344852|-0.1721345238837323|-0.1721345238837323|-0.00043570590580532944|-0.00043570590580532944|-0.00043570590580532944|-0.00043570590580532944|-0.00043570590580532944|-0.00043570590580532944|0.0|0.0|0.0|-0.17257022978953762
2020-06-12|-0.17113209030602786|-0.24887091554230445|-0.10499569457279133|-0.17113209030602786|-0.17113209030602786|-0.0016877384251826064|-0.0016877384251826064|-0.0016877384251826064|-0.0016877384251826064|-0.0016877384251826064|-0.0016877384251826064|0.0|0.0|0.0|-0.17281982873121046
2020-06-13|-0.17012965672832342|-0.2450079434936781|-0.09329753075806022|-0.17012965672832342|-0.17012965672832342|0.0009045166823196857|0.0009045166823196857|0.0009045166823196857|0.0009045166823196857|0.0009045166823196857|0.0009045166823196857|0.0|0.0|0.0|-0.16922514004600372
2020-06-14|-0.16912722315061898|-0.24011355311674806|-0.09017772051917047|-0.16912722315061898|-0.16912722315061898|0.0004002376421923854|0.0004002376421923854|0.0004002376421923854|0.0004002376421923854|0.0004002376421923854|0.0004002376421923854|0.0|0.0|0.0|-0.1687269855084266
2020-06-15|-0.16812478957291455|-0.24693043065229672|-0.09480699583411288|-0.16812478957291455|-0.16812478957291455|0.0007770599723478227|0.0007770599723478227|0.0007770599723478227|0.0007770599723478227|0.0007770599723478227|0.0007770599723478227|0.0|0.0|0.0|-0.16734772960056674
2020-06-16|-0.16712235599555783|-0.24038536594419976|-0.0895174226434181|-0.16712235599555783|-0.16712235599555783|0.00026909756269728497|0.00026909756269728497|0.00026909756269728497|0.00026909756269728497|0.00026909756269728497|0.00026909756269728497|0.0|0.0|0.0|-0.16685325843286056
2020-06-17|-0.1661199224182011|-0.23800051858154875|-0.09617043089372956|-0.1661199224182011|-0.1661199224182011|-0.00022746752857550373|-0.00022746752857550373|-0.00022746752857550373|-0.00022746752857550373|-0.00022746752857550373|-0.00022746752857550373|0.0|0.0|0.0|-0.16634738994677659
2020-06-18|-0.16511748884084435|-0.23484328485763414|-0.09476868501335117|-0.16511748884084435|-0.16511748884084435|-0.0004357059058052802|-0.0004357059058052802|-0.0004357059058052802|-0.0004357059058052802|-0.0004357059058052802|-0.0004357059058052802|0.0|0.0|0.0|-0.16555319474664962
