commodity|prediction_date|date|trend|yhat_lower|yhat_upper|trend_lower|trend_upper|additive_terms|additive_terms_lower|additive_terms_upper|yhat|sell|buy
oil|2020-10-13|2010-01-11|69.8133361167916|73.92308973045252|85.14289428010417|69.8133361167916|69.8133361167916|9.949687370381085|9.949687370381085|9.949687370381085|79.76302348717269|89.40003899410938|70.22693524392989
oil|2020-10-13|2010-01-12|69.84578053670958|74.26629794188162|85.1116293963137|69.84578053670958|69.84578053670958|9.877386975062507|9.877386975062507|9.877386975062507|79.72316751177209|89.3672108661294|70.55298304478754
oil|2020-10-13|2010-01-13|69.87822495662753|73.93100428531925|85.04012104311514|69.87822495662753|69.87822495662753|9.80042008628184|9.80042008628184|9.80042008628184|79.67864504290938|89.2921270952709|70.23445407105328
oil|2020-10-13|2010-01-14|69.91066937654551|74.46999387923046|84.72378853281377|69.91066937654551|69.91066937654551|9.639961759411433|9.639961759411433|9.639961759411433|79.55063113595695|88.95997795945446|70.74649418526893
oil|2020-10-13|2010-01-15|69.94311379646348|74.115462329364|84.84902674035496|69.94311379646348|69.94311379646348|9.512236220519034|9.512236220519034|9.512236220519034|79.4553500169825|89.09147807737271|70.40968921289578
oil|2020-10-13|2010-01-16|69.97555821638143|73.84932135393046|84.28072379936839|69.97555821638143|69.97555821638143|9.344882059359207|9.344882059359207|9.344882059359207|79.32044027574064|88.49475998933681|70.15685528623393
oil|2020-10-13|2010-01-17|70.00800263629941|74.30402953180548|84.67995669694123|70.00800263629941|70.00800263629941|9.203832569791205|9.203832569791205|9.203832569791205|79.21183520609061|88.91395453178829|70.5888280552152
oil|2020-10-13|2010-01-18|70.04044705621737|73.29332163055328|84.3774053346395|70.04044705621737|70.04044705621737|9.060728841311994|9.060728841311994|9.060728841311994|79.10117589752937|88.59627560137149|69.62865554902561
oil|2020-10-13|2010-01-19|70.07289147613534|73.6322647747542|84.39730903995839|70.07289147613534|70.07289147613534|8.943439050303647|8.943439050303647|8.943439050303647|79.01633052643899|88.6171744919563|69.9506515360165
oil|2020-10-13|2010-01-20|70.1053358960533|73.51584982002571|84.55077753786131|70.1053358960533|70.1053358960533|8.825913828375306|8.825913828375306|8.825913828375306|78.93124972442861|88.77831641475437|69.84005732902442
oil|2020-10-13|2010-01-21|70.13778031597128|73.52638137252953|84.03943317950471|70.13778031597128|70.13778031597128|8.630579661904997|8.630579661904997|8.630579661904997|78.76835997787629|88.24140483847995|69.85006230390304
oil|2020-10-13|2010-01-22|70.17022473588925|73.33170183537035|83.93637676240544|70.17022473588925|70.17022473588925|8.474880378991164|8.474880378991164|8.474880378991164|78.64510511488041|88.13319560052572|69.66511674360183
oil|2020-10-13|2010-01-23|70.2026691558072|73.39931824384348|83.9651020473385|70.2026691558072|70.2026691558072|8.287611309145529|8.287611309145529|8.287611309145529|78.49028046495273|88.16335714970543|69.7293523316513
oil|2020-10-13|2010-01-24|70.23511357572518|72.55672120963578|83.85176860889507|70.23511357572518|70.23511357572518|8.135768252884722|8.135768252884722|8.135768252884722|78.3708818286099|88.04435703933983|68.92888514915398
oil|2020-10-13|2010-01-25|70.26755799564314|72.74217737189936|83.69765482317695|70.26755799564314|70.26755799564314|7.99192967995827|7.99192967995827|7.99192967995827|78.25948767560142|87.88253756433579|69.1050685033044
oil|2020-10-13|2010-01-26|70.30000241556111|72.79274605560951|83.41207319640246|70.30000241556111|70.30000241556111|7.884746445301662|7.884746445301662|7.884746445301662|78.18474886086277|87.58267685622259|69.15310875282903
oil|2020-10-13|2010-01-27|70.33244683547908|72.6681199399717|83.45041846694329|70.33244683547908|70.33244683547908|7.788769743304453|7.788769743304453|7.788769743304453|78.12121657878353|87.62293939029045|69.03471394297311
oil|2020-10-13|2010-01-28|70.36489125539705|73.14180606708551|83.67410970335476|70.36489125539705|70.36489125539705|7.626820076861551|7.626820076861551|7.626820076861551|77.9917113322586|87.8578151885225|69.48471576373123
oil|2020-10-13|2010-01-29|70.397335675315|72.63261134441174|83.45323355278758|70.397335675315|70.397335675315|7.516508075195426|7.516508075195426|7.516508075195426|77.91384375051044|87.62589523042696|69.00098077719115
oil|2020-10-13|2010-01-30|70.42978009523297|72.08225659085731|82.81158590124339|70.42978009523297|70.42978009523297|7.386552455674631|7.386552455674631|7.386552455674631|77.8163325509076|86.95216519630556|68.47814376131444
oil|2020-10-13|2010-01-31|70.46222451515095|72.95973171569841|83.32061052090631|70.46222451515095|70.46222451515095|7.303617886717204|7.303617886717204|7.303617886717204|77.76584240186816|87.48664104695163|69.31174512991349
oil|2020-10-13|2010-02-01|70.4946689350689|72.35557899916432|83.24173561315209|70.4946689350689|70.4946689350689|7.239691680204812|7.239691680204812|7.239691680204812|77.73436061527372|87.40382239380969|68.7378000492061
oil|2020-10-13|2010-02-02|70.52711335498688|72.43866145507171|82.75983149124463|70.52711335498688|70.52711335498688|7.222573984141607|7.222573984141607|7.222573984141607|77.74968733912849|86.89782306580686|68.81672838231812
oil|2020-10-13|2010-02-03|70.55955777490485|72.32215905152681|83.32965465928645|70.55955777490485|70.55955777490485|7.225712434987997|7.225712434987997|7.225712434987997|77.78527020989284|87.49613739225077|68.70605109895047
oil|2020-10-13|2010-02-04|70.59200219482281|72.4131097146831|83.18789349578621|70.59200219482281|70.59200219482281|7.170584130926438|7.170584130926438|7.170584130926438|77.76258632574925|87.34728817057552|68.79245422894894
oil|2020-10-13|2010-02-05|70.62444661474078|72.58452118596462|83.26723556279278|70.62444661474078|70.62444661474078|7.173235683502446|7.173235683502446|7.173235683502446|77.79768229824322|87.43059734093242|68.95529512666639
oil|2020-10-13|2010-02-06|70.65689103465874|72.63054686331783|83.22937252110135|70.65689103465874|70.65689103465874|7.16062640192189|7.16062640192189|7.16062640192189|77.81751743658063|87.39084114715642|68.99901952015193
oil|2020-10-13|2010-02-07|70.68933545457672|72.61077550449532|83.04429375403213|70.68933545457672|70.68933545457672|7.197496963136596|7.197496963136596|7.197496963136596|77.88683241771332|87.19650844173374|68.98023672927056
oil|2020-10-13|2010-02-08|70.72177987449467|72.89388179486008|83.09577042683563|70.72177987449467|70.72177987449467|7.253781935043435|7.253781935043435|7.253781935043435|77.9755618095381|87.25055894817741|69.24918770511707
oil|2020-10-13|2010-02-09|70.75422429441265|72.98099138168666|83.69193863962381|70.75422429441265|70.75422429441265|7.3551401156090845|7.3551401156090845|7.3551401156090845|78.10936441002174|87.876535571605|69.33194181260232
oil|2020-10-13|2010-02-10|70.78666871433062|73.0540619600888|83.61631053097881|70.78666871433062|70.78666871433062|7.472832807169595|7.472832807169595|7.472832807169595|78.25950152150021|87.79712605752775|69.40135886208436
oil|2020-10-13|2010-02-11|70.81911313424858|72.89670340282086|83.8701910469333|70.81911313424858|70.81911313424858|7.526151933239898|7.526151933239898|7.526151933239898|78.34526506748848|88.06370059927997|69.25186823267981
oil|2020-10-13|2010-02-12|70.85155755416655|73.04237939004575|83.38567627187612|70.85155755416655|70.85155755416655|7.62900770964561|7.62900770964561|7.62900770964561|78.48056526381215|87.55496008546993|69.39026042054346
oil|2020-10-13|2010-02-13|70.88400197408451|73.10375199338249|84.0740853582762|70.88400197408451|70.88400197408451|7.7063198119406255|7.7063198119406255|7.7063198119406255|78.59032178602514|88.27778962619003|69.44856439371335
oil|2020-10-13|2010-02-14|70.91644639400248|73.40168202504945|84.10966128379202|70.91644639400248|70.91644639400248|7.820933240617337|7.820933240617337|7.820933240617337|78.73737963461981|88.31514434798163|69.73159792379698
oil|2020-10-13|2010-02-15|70.94889081392044|73.2489299434653|84.06920646905195|70.94889081392044|70.94889081392044|7.941076089551039|7.941076089551039|7.941076089551039|78.88996690347147|88.27266679250455|69.58648344629204
oil|2020-10-13|2010-02-16|70.98133523383842|73.7893020302979|84.66256745233457|70.98133523383842|70.98133523383842|8.090932038283361|8.090932038283361|8.090932038283361|79.07226727212178|88.8956958249513|70.099836928783
oil|2020-10-13|2010-02-17|71.01377965375637|73.97385054175629|84.40198144283927|71.01377965375637|71.01377965375637|8.240556594907785|8.240556594907785|8.240556594907785|79.25433624866416|88.62208051498123|70.27515801466848
oil|2020-10-13|2010-02-18|71.04622407367435|74.20602736141512|84.58694878226842|71.04622407367435|71.04622407367435|8.308337983457868|8.308337983457868|8.308337983457868|79.35456205713223|88.81629622138185|70.49572599334437
oil|2020-10-13|2010-02-19|71.07866849359232|73.89112047694975|84.86534769455827|71.07866849359232|71.07866849359232|8.407611481024777|8.407611481024777|8.407611481024777|79.48627997461709|89.10861507928618|70.19656445310225
oil|2020-10-13|2010-02-20|71.11111291351028|74.29495689785635|85.10817190144525|71.11111291351028|71.11111291351028|8.463070372342479|8.463070372342479|8.463070372342479|79.57418328585277|89.36358049651751|70.58020905296353
oil|2020-10-13|2010-02-21|71.14355733342825|73.97525058834431|85.10560690773316|71.14355733342825|71.14355733342825|8.537694103948505|8.537694103948505|8.537694103948505|79.68125143737676|89.36088725311983|70.27648805892709
oil|2020-10-13|2010-02-22|71.17600175334621|74.61275873660499|85.10692444111805|71.17600175334621|71.17600175334621|8.600210397585295|8.600210397585295|8.600210397585295|79.77621215093151|89.36227066317396|70.88212079977474
oil|2020-10-13|2010-02-23|71.20844617326419|74.79766226442355|84.91706427842568|71.20844617326419|71.20844617326419|8.675663885827891|8.675663885827891|8.675663885827891|79.88411005909208|89.16291749234698|71.05777915120237
oil|2020-10-13|2010-02-24|71.24089059318214|74.46450551282395|85.14063480584926|71.24089059318214|71.24089059318214|8.735320237087508|8.735320237087508|8.735320237087508|79.97621083026965|89.39766654614172|70.74128023718275
