commodity|prediction_date|date|trend|yhat_lower|yhat_upper|trend_lower|trend_upper|additive_terms|additive_terms_lower|additive_terms_upper|yhat|sell|buy
oil|2020-11-24|2010-01-01|76.38406336691153|74.76797585300731|84.50133337176254|76.38406336691153|76.38406336691153|3.3294830992746958|3.3294830992746958|3.3294830992746958|79.71354646618623|88.72640004035067|71.02957706035694
oil|2020-11-24|2010-01-02|76.3967709098544|74.97640827088941|84.44651077038353|76.3967709098544|76.3967709098544|3.3132574891299127|3.3132574891299127|3.3132574891299127|79.7100283989843|88.66883630890271|71.22758785734493
oil|2020-11-24|2010-01-03|76.40947845279726|74.86643941471283|84.48860889923398|76.40947845279726|76.40947845279726|3.2966946799513868|3.2966946799513868|3.2966946799513868|79.70617313274865|88.71303934419568|71.12311744397718
oil|2020-11-24|2010-01-04|76.42218599574014|74.9878387030998|84.44231496661475|76.42218599574014|76.42218599574014|3.249715863744453|3.249715863744453|3.249715863744453|79.67190185948459|88.66443071494548|71.23844676794481
oil|2020-11-24|2010-01-05|76.43489353868299|74.75092594697834|84.60545772209998|76.43489353868299|76.43489353868299|3.2177400696891296|3.2177400696891296|3.2177400696891296|79.65263360837211|88.83573060820498|71.01337964962943
oil|2020-11-24|2010-01-06|76.44760108162586|75.0640356729059|84.54531899638086|76.44760108162586|76.44760108162586|3.1969086102160422|3.1969086102160422|3.1969086102160422|79.6445096918419|88.7725849461999|71.3108338892606
oil|2020-11-24|2010-01-07|76.46030862456874|74.77037171598583|84.70847153140284|76.46030862456874|76.46030862456874|3.066861512588517|3.066861512588517|3.066861512588517|79.52717013715726|88.94389510797298|71.03185313018653
oil|2020-11-24|2010-01-08|76.4730161675116|74.46763189706728|84.23798414014396|76.4730161675116|76.4730161675116|2.9928240913396897|2.9928240913396897|2.9928240913396897|79.46584025885129|88.44988334715117|70.74425030221391
oil|2020-11-24|2010-01-09|76.48572371045447|74.95142614539974|84.14987263218374|76.48572371045447|76.48572371045447|2.9280106588011483|2.9280106588011483|2.9280106588011483|79.41373436925561|88.35736626379294|71.20385483812974
oil|2020-11-24|2010-01-10|76.49843125339734|74.89721379560578|84.4317925063373|76.49843125339734|76.49843125339734|2.8620595717283086|2.8620595717283086|2.8620595717283086|79.36049082512565|88.65338213165417|71.15235310582548
oil|2020-11-24|2010-01-11|76.5111387963402|74.3193204293951|83.96250105855721|76.5111387963402|76.5111387963402|2.7657113081429068|2.7657113081429068|2.7657113081429068|79.27685010448312|88.16062611148507|70.60335440792535
oil|2020-11-24|2010-01-12|76.52384633928307|74.20878905594432|83.72843042067575|76.52384633928307|76.52384633928307|2.685204834762157|2.685204834762157|2.685204834762157|79.20905117404523|87.91485194170954|70.4983496031471
oil|2020-11-24|2010-01-13|76.53655388222593|74.60484474651501|83.8978709377224|76.53655388222593|76.53655388222593|2.617490985402121|2.617490985402121|2.617490985402121|79.15404486762804|88.09276448460852|70.87460250918926
oil|2020-11-24|2010-01-14|76.54926142516881|73.81189297290545|83.80336351658684|76.54926142516881|76.54926142516881|2.4429983748518893|2.4429983748518893|2.4429983748518893|78.99225980002069|87.99353169241618|70.12129832426018
oil|2020-11-24|2010-01-15|76.56196896811169|73.78744438613117|83.72934440452889|76.56196896811169|76.56196896811169|2.3277100834808406|2.3277100834808406|2.3277100834808406|78.88967905159252|87.91581162475534|70.09807216682461
oil|2020-11-24|2010-01-16|76.57467651105453|73.85745414403672|83.52015511918547|76.57467651105453|76.57467651105453|2.225558165899451|2.225558165899451|2.225558165899451|78.80023467695399|87.69616287514475|70.16458143683488
