ds|trend|yhat_lower|yhat_upper|trend_lower|trend_upper|additive_terms|additive_terms_lower|additive_terms_upper|weekly|weekly_lower|weekly_upper|multiplicative_terms|multiplicative_terms_lower|multiplicative_terms_upper|yhat
2021-10-09|265081.74829172133|264456.52889122907|265729.70393492724|265079.9319903924|265081.74829172133|6.689646659239719|6.689646659239719|6.689646659239719|6.689646659239719|6.689646659239719|6.689646659239719|0.0|0.0|0.0|265088.4379383806
2021-10-10|265128.27851735003|264534.9646201152|265791.792144304|265104.72382141935|265134.7723041126|5.142173594983849|5.142173594983849|5.142173594983849|5.142173594983849|5.142173594983849|5.142173594983849|0.0|0.0|0.0|265133.420690945
2021-10-11|265174.8087429787|264556.6487804723|265801.3921729829|265119.9240017679|265201.03808748216|-4.329330635804124|-4.329330635804124|-4.329330635804124|-4.329330635804124|-4.329330635804124|-4.329330635804124|0.0|0.0|0.0|265170.47941234295
2021-10-12|265221.3389686074|264583.9633782899|265844.96503592125|265121.6390307052|265283.62719715736|-10.912988831759245|-10.912988831759245|-10.912988831759245|-10.912988831759245|-10.912988831759245|-10.912988831759245|0.0|0.0|0.0|265210.42597977567
2021-10-13|265267.8691942361|264583.1471220723|265911.4899124201|265109.3925002389|265376.85147343326|3.9643579659314203|3.9643579659314203|3.9643579659314203|3.9643579659314203|3.9643579659314203|3.9643579659314203|0.0|0.0|0.0|265271.83355220204
2021-10-14|265314.3994198649|264624.6217168941|265986.5115075293|265074.2543357608|265485.9588967419|-4.173298033474098|-4.173298033474098|-4.173298033474098|-4.173298033474098|-4.173298033474098|-4.173298033474098|0.0|0.0|0.0|265310.2261218314
2021-10-15|265360.9296454935|264628.2371296827|266092.70411641|265059.61843423295|265590.18232609|3.619439280900277|3.619439280900277|3.619439280900277|3.619439280900277|3.619439280900277|3.619439280900277|0.0|0.0|0.0|265364.5490847744
2021-10-16|265407.4598711222|264633.1455161801|266174.44572785846|265051.6261348888|265693.1155015078|6.68964665922164|6.68964665922164|6.68964665922164|6.68964665922164|6.68964665922164|6.68964665922164|0.0|0.0|0.0|265414.14951778145
2021-10-17|265453.9900967509|264697.8221185487|266219.8430161996|265015.60163210105|265793.52746926603|5.142173594999446|5.142173594999446|5.142173594999446|5.142173594999446|5.142173594999446|5.142173594999446|0.0|0.0|0.0|265459.13227034593
2021-10-18|265500.5203223796|264601.47863821214|266251.3880557532|264968.8050229747|265899.95088536205|-4.3293306358049115|-4.3293306358049115|-4.3293306358049115|-4.3293306358049115|-4.3293306358049115|-4.3293306358049115|0.0|0.0|0.0|265496.1909917438
2021-10-19|265547.05054800835|264569.5772743943|266306.41766152816|264937.5980831853|266041.03010273597|-10.912988831767954|-10.912988831767954|-10.912988831767954|-10.912988831767954|-10.912988831767954|-10.912988831767954|0.0|0.0|0.0|265536.1375591766
2021-10-20|265593.58077363705|264665.4952037699|266452.85933000763|264906.32873926644|266157.0715484176|3.9643579659318644|3.9643579659318644|3.9643579659318644|3.9643579659318644|3.9643579659318644|3.9643579659318644|0.0|0.0|0.0|265597.54513160296
2021-10-21|265640.11099926574|264677.07027126016|266471.0474510157|264859.70426069153|266280.855164194|-4.173298033473726|-4.173298033473726|-4.173298033473726|-4.173298033473726|-4.173298033473726|-4.173298033473726|0.0|0.0|0.0|265635.93770123227
2021-10-22|265686.64122489444|264696.9264122298|266639.59214610525|264806.38212348445|266442.79683358053|3.6194392809208935|3.6194392809208935|3.6194392809208935|3.6194392809208935|3.6194392809208935|3.6194392809208935|0.0|0.0|0.0|265690.2606641754
2021-10-23|265733.17145052314|264654.8671044883|266749.80549735815|264788.8734917774|266543.4792440838|6.689646659232087|6.689646659232087|6.689646659232087|6.689646659232087|6.689646659232087|6.689646659232087|0.0|0.0|0.0|265739.8610971824
