ds|trend|yhat_lower|yhat_upper|trend_lower|trend_upper|additive_terms|additive_terms_lower|additive_terms_upper|weekly|weekly_lower|weekly_upper|multiplicative_terms|multiplicative_terms_lower|multiplicative_terms_upper|yhat
2020-09-05|2.170259599706656|2.0253247290373646|2.3200980753265013|2.170259599706656|2.170259599706656|-0.00024669780443883953|-0.00024669780443883953|-0.00024669780443883953|-0.00024669780443883953|-0.00024669780443883953|-0.00024669780443883953|0.0|0.0|0.0|2.170012901902217
2020-09-06|2.1994651148718054|2.054152233156243|2.3453112416276616|2.1994651148718054|2.1994651148718054|-0.0006399523469487401|-0.0006399523469487401|-0.0006399523469487401|-0.0006399523469487401|-0.0006399523469487401|-0.0006399523469487401|0.0|0.0|0.0|2.1988251625248565
2020-09-07|2.2286706300369548|2.086575030630314|2.3687553894327475|2.2286706300369548|2.2286706300369548|-0.00025852382666713435|-0.00025852382666713435|-0.00025852382666713435|-0.00025852382666713435|-0.00025852382666713435|-0.00025852382666713435|0.0|0.0|0.0|2.2284121062102877
2020-09-08|2.257876145202104|2.1013672440618887|2.404908894071662|2.257876145202104|2.257876145202104|5.767217087480872e-05|5.767217087480872e-05|5.767217087480872e-05|5.767217087480872e-05|5.767217087480872e-05|5.767217087480872e-05|0.0|0.0|0.0|2.257933817372979
2020-09-09|2.287081660367253|2.142074834836111|2.4418806670883795|2.287081660367253|2.287081660367253|0.0004847393620308269|0.0004847393620308269|0.0004847393620308269|0.0004847393620308269|0.0004847393620308269|0.0004847393620308269|0.0|0.0|0.0|2.287566399729284
2020-09-10|2.3162871755324024|2.1643757803347166|2.472763608393409|2.3162871755324024|2.3162871755324024|0.0005534981570530942|0.0005534981570530942|0.0005534981570530942|0.0005534981570530942|0.0005534981570530942|0.0005534981570530942|0.0|0.0|0.0|2.3168406736894553
2020-09-11|2.3454926906975517|2.1995534095401137|2.4939324360878707|2.3454926906975517|2.3454926906975517|4.926428809704867e-05|4.926428809704867e-05|4.926428809704867e-05|4.926428809704867e-05|4.926428809704867e-05|4.926428809704867e-05|0.0|0.0|0.0|2.3455419549856487
2020-09-12|2.374698205862701|2.2321875509284457|2.5247351892775156|2.374698205862701|2.374698205862701|-0.0002466978044390821|-0.0002466978044390821|-0.0002466978044390821|-0.0002466978044390821|-0.0002466978044390821|-0.0002466978044390821|0.0|0.0|0.0|2.374451508058262
2020-09-13|2.40390372102785|2.2500483161059806|2.552824594326379|2.40390372102785|2.40390372102785|-0.0006399523469488578|-0.0006399523469488578|-0.0006399523469488578|-0.0006399523469488578|-0.0006399523469488578|-0.0006399523469488578|0.0|0.0|0.0|2.403263768680901
2020-09-14|2.4331092361929993|2.283990162632186|2.586755136099008|2.4331092361929993|2.4331092361929993|-0.0002585238266689052|-0.0002585238266689052|-0.0002585238266689052|-0.0002585238266689052|-0.0002585238266689052|-0.0002585238266689052|0.0|0.0|0.0|2.4328507123663305
