commodity|prediction_date|date|trend|yhat_lower|yhat_upper|trend_lower|trend_upper|additive_terms|additive_terms_lower|additive_terms_upper|yhat|sell|buy
oil|2021-08-27|2020-06-30|67.65856736807793|38.178929997111794|42.288776850441415|67.65856736807793|67.65856736807793|-27.382318990087647|-27.382318990087647|-27.382318990087647|40.27624837799028|44.403215692963485|36.269983497256206
oil|2021-08-27|2020-07-01|67.49551726869406|38.165586985677535|42.45933224858845|67.49551726869406|67.49551726869406|-27.107317153104958|-27.107317153104958|-27.107317153104958|40.3882001155891|44.582298861017875|36.257307636393655
oil|2021-08-27|2020-07-02|67.33246716931018|37.886539794254794|42.40376419995685|67.33246716931018|67.33246716931018|-27.26616406196244|-27.26616406196244|-27.26616406196244|40.066303107347736|44.523952409954695|35.992212804542056
oil|2021-08-27|2020-07-03|67.16941706992631|40.068036775373315|44.30345300653984|67.16941706992631|67.16941706992631|-24.998990585349564|-24.998990585349564|-24.998990585349564|42.17042648457675|46.51862565686683|38.06463493660465
oil|2021-08-27|2020-07-04|67.00636697054243|39.36323978035815|43.89858818394274|67.00636697054243|67.00636697054243|-25.37352791372549|-25.37352791372549|-25.37352791372549|41.63283905681694|46.09351759313988|37.39507779134024
oil|2021-08-27|2020-07-05|66.84331687115856|37.42703012216148|41.76456362575551|66.84331687115856|66.84331687115856|-27.157494267218414|-27.157494267218414|-27.157494267218414|39.68582260394015|43.85279180704328|35.555678616053406
oil|2021-08-27|2020-07-06|66.6802667717747|37.36058778551628|41.68667536762728|66.6802667717747|66.6802667717747|-27.11733845510737|-27.11733845510737|-27.11733845510737|39.562928316667325|43.771009136008644|35.49255839624046
oil|2021-08-27|2020-07-07|66.51721667239082|37.345480626116945|41.689583809351035|66.51721667239082|66.51721667239082|-26.93924579727517|-26.93924579727517|-26.93924579727517|39.577970875115646|43.77406299981859|35.4782065948111
oil|2021-08-27|2020-07-08|66.35416657300694|37.4941986190765|41.690234959039934|66.35416657300694|66.35416657300694|-26.66424396029265|-26.66424396029265|-26.66424396029265|39.689922612714284|43.774746706991934|35.61948868812267
oil|2021-08-27|2020-07-09|66.19111647362307|37.30805811993395|41.687712217587915|66.19111647362307|66.19111647362307|-26.823090869150246|-26.823090869150246|-26.823090869150246|39.36802560447282|43.77209782846731|35.44265521393726
oil|2021-08-27|2020-07-10|66.02806637423919|37.08584641929026|41.46792893257427|66.02806637423919|66.02806637423919|-26.74938240211897|-26.74938240211897|-26.74938240211897|39.27868397212022|43.54132537920298|35.231554098325745
oil|2021-08-27|2020-07-11|65.86501627485532|36.921970304772934|41.23299396074466|65.86501627485532|65.86501627485532|-26.7316741653732|-26.7316741653732|-26.7316741653732|39.13334210948212|43.294643658781894|35.07587178953428
oil|2021-08-27|2020-07-12|65.70196617547145|36.92695505657727|41.22184688502829|65.70196617547145|65.70196617547145|-26.7144210744066|-26.7144210744066|-26.7144210744066|38.98754510106485|43.282939229279705|35.08060730374841
oil|2021-08-27|2020-07-13|65.53891607608757|36.59901225704053|41.08159158934809|65.53891607608757|65.53891607608757|-26.674265262294902|-26.674265262294902|-26.674265262294902|38.86465081379267|43.1356711688155|34.7690616441885
oil|2021-08-27|2020-07-14|65.37586597670371|36.769877145683346|41.10463804129081|65.37586597670371|65.37586597670371|-26.49617260446271|-26.49617260446271|-26.49617260446271|38.87969337224099|43.15986994335535|34.931383288399175
oil|2021-08-27|2020-07-15|65.21281587247911|36.913534363697025|41.41798457732306|65.21281587247911|65.21281587247911|-26.068295198364282|-26.068295198364282|-26.068295198364282|39.14452067411483|43.488883806189214|35.06785764551217
oil|2021-08-27|2020-07-16|65.04976576825453|36.781852980177675|41.064463707958765|65.04976576825453|65.04976576825453|-26.074266538106098|-26.074266538106098|-26.074266538106098|38.97549923014843|43.117686893356705|34.94276033116879
oil|2021-08-27|2020-07-17|64.88671566402995|36.83928934225159|41.391985381639586|64.88671566402995|64.88671566402995|-25.84768250195849|-25.84768250195849|-25.84768250195849|39.03903316207146|43.46158465072157|34.99732487513901
oil|2021-08-27|2020-07-18|64.72366555980535|36.885977599630316|41.18476570980992|64.72366555980535|64.72366555980535|-25.67709869609691|-25.67709869609691|-25.67709869609691|39.04656686370845|43.244003995300424|35.0416787196488
oil|2021-08-27|2020-07-19|64.56061545558076|36.72752794846151|41.36945742745888|64.56061545558076|64.56061545558076|-25.506970036014156|-25.506970036014156|-25.506970036014156|39.05364541956661|43.43793029883183|34.89115155103843
oil|2021-08-27|2020-07-20|64.39756535135618|36.937353144043016|41.30911081967789|64.39756535135618|64.39756535135618|-25.31393865478687|-25.31393865478687|-25.31393865478687|39.08362669656931|43.37456636066179|35.09048548684086
oil|2021-08-27|2020-07-21|64.2345152471316|37.16023235880202|41.362588412283955|64.2345152471316|64.2345152471316|-24.982970427838442|-24.982970427838442|-24.982970427838442|39.25154481929316|43.430717832898154|35.30222074086192
oil|2021-08-27|2020-07-22|64.071465142907|37.16260900342816|41.80554450830377|64.071465142907|64.071465142907|-24.555093021740113|-24.555093021740113|-24.555093021740113|39.51637212116689|43.89582173371896|35.30447855325675
oil|2021-08-27|2020-07-23|63.90841503868242|37.227399458893075|41.693864534439186|63.90841503868242|63.90841503868242|-24.56106436148199|-24.56106436148199|-24.56106436148199|39.34735067720043|43.778557761161146|35.36602948594842
oil|2021-08-27|2020-07-24|63.74536493445783|37.2160663901203|41.59892375393596|63.74536493445783|63.74536493445783|-24.334480325334436|-24.334480325334436|-24.334480325334436|39.4108846091234|43.67886994163276|35.35526307061428
oil|2021-08-27|2020-07-25|63.58231483023325|37.024492864133656|41.40623358916285|63.58231483023325|63.58231483023325|-24.163896519472637|-24.163896519472637|-24.163896519472637|39.418418310760615|43.476545268620995|35.17326822092697
oil|2021-08-27|2020-07-26|63.41926472600866|37.20079707903462|41.515915350157975|63.41926472600866|63.41926472600866|-23.99376785939016|-23.99376785939016|-23.99376785939016|39.4254968666185|43.591711117665874|35.34075722508289
oil|2021-08-27|2020-07-27|63.256214621784075|37.30943685394101|41.753911719766656|63.256214621784075|63.256214621784075|-23.800736478162257|-23.800736478162257|-23.800736478162257|39.45547814362182|43.84160730575499|35.443965011243954
oil|2021-08-27|2020-07-28|63.09316451755948|37.667161836446795|41.95863359882849|63.09316451755948|63.09316451755948|-23.46976825121482|-23.46976825121482|-23.46976825121482|39.623396266344656|44.05656527876992|35.78380374462445
oil|2021-08-27|2020-07-29|62.930114413334906|37.786725508168075|42.05776811227839|62.930114413334906|62.930114413334906|-23.04189084511593|-23.04189084511593|-23.04189084511593|39.888223568218976|44.16065651789231|35.89738923275967
oil|2021-08-27|2020-07-30|62.76706431677804|37.6219614729126|41.88873360632645|62.76706431677804|62.76706431677804|-23.02267520533808|-23.02267520533808|-23.02267520533808|39.74438911143996|43.983170286642775|35.74086339926697
oil|2021-08-27|2020-07-31|62.60401422022118|37.62761115134098|41.86918708415641|62.60401422022118|62.60401422022118|-22.770904189670464|-22.770904189670464|-22.770904189670464|39.83311003055071|43.96264643836423|35.74623059377393
oil|2021-08-27|2020-08-01|62.44096412366433|37.72683598586198|41.91008541743645|62.44096412366433|62.44096412366433|-22.575133404288607|-22.575133404288607|-22.575133404288607|39.86583071937572|44.00558968830827|35.84049418656888
oil|2021-08-27|2020-08-02|62.27791402710747|37.80515956764965|42.16063639288382|62.27791402710747|62.27791402710747|-22.37981776468565|-22.37981776468565|-22.37981776468565|39.89809626242182|44.26866821252802|35.91490158926717
oil|2021-08-27|2020-08-03|62.11486393055062|37.724206814454995|42.08379915895233|62.11486393055062|62.11486393055062|-22.16159940393868|-22.16159940393868|-22.16159940393868|39.95326452661194|44.18798911689995|35.83799647373225
oil|2021-08-27|2020-08-04|61.95181383399376|37.79316012920575|42.22772478391509|61.95181383399376|61.95181383399376|-21.805444197470973|-21.805444197470973|-21.805444197470973|40.14636963652279|44.33911102311085|35.903502122745465
oil|2021-08-27|2020-08-05|61.78876373743691|38.44204054647731|42.63407728913361|61.78876373743691|61.78876373743691|-21.352379811852323|-21.352379811852323|-21.352379811852323|40.436383925584586|44.76578115359029|36.51993851915344
oil|2021-08-27|2020-08-06|61.62571364088004|38.24780988637259|42.5432638870768|61.625713640880036|61.625713640880036|-21.333164172074497|-21.333164172074497|-21.333164172074497|40.29254946880555|44.67042708143064|36.335419392053964
oil|2021-08-27|2020-08-07|61.462663544323185|38.14534156476394|42.594995787807385|61.462663544323185|61.462663544323185|-21.081393156406833|-21.081393156406833|-21.081393156406833|40.38127038791635|44.72474557719776|36.23807448652574
oil|2021-08-27|2020-08-08|61.299613447766326|38.28331996138294|42.569281946958|61.299613447766326|61.299613447766326|-20.8856223710252|-20.8856223710252|-20.8856223710252|40.41399107674113|44.6977460443059|36.369153963313785
oil|2021-08-27|2020-08-09|61.136563351209475|38.37112401463023|42.52187244578824|61.136563351209475|61.136563351209475|-20.690306731422513|-20.690306731422513|-20.690306731422513|40.446256619786965|44.64796606807766|36.45256781389872
oil|2021-08-27|2020-08-10|60.97351325465262|38.35904636120556|42.810589205087275|60.97351325465262|60.97351325465262|-20.472088370675213|-20.472088370675213|-20.472088370675213|40.50142488397741|44.95111866534164|36.44109404314528
oil|2021-08-27|2020-08-11|60.81046315809576|38.69602358291033|42.924001103476854|60.81046315809576|60.81046315809576|-20.115933164207167|-20.115933164207167|-20.115933164207167|40.694529993888594|45.0702011586507|36.76122240376481
oil|2021-08-27|2020-08-12|60.647413061538906|38.728979908206746|43.133580307920475|60.647413061538906|60.647413061538906|-19.662868778588603|-19.662868778588603|-19.662868778588603|40.9845442829503|45.2902593233165|36.79253091279641
oil|2021-08-27|2020-08-13|60.48436296734184|38.81583035342671|42.99755557861459|60.48436296734184|60.48436296734184|-19.663805162129226|-19.663805162129226|-19.663805162129226|40.820557805212616|45.14743335754532|36.875038835755376
oil|2021-08-27|2020-08-14|60.321312873144755|38.70268539229984|43.066215683844895|60.321312873144755|60.321312873144755|-19.43218616978087|-19.43218616978087|-19.43218616978087|40.889126703363885|45.219526468037145|36.76755112268485
oil|2021-08-27|2020-08-15|60.15826277894768|38.850972109522914|42.920825582053126|60.15826277894768|60.15826277894768|-19.25656740771809|-19.25656740771809|-19.25656740771809|40.90169537122959|45.06686686115579|36.908423504046766
oil|2021-08-27|2020-08-16|59.995212684750605|38.84201507589273|43.275894210980354|59.99521268475061|59.99521268475061|-19.081403791434553|-19.081403791434553|-19.081403791434553|40.91380889331605|45.439688921529374|36.89991432209809
oil|2021-08-27|2020-08-17|59.83216259055352|38.621837638462296|43.16485027257657|59.83216259055352|59.83216259055352|-18.883337454005975|-18.883337454005975|-18.883337454005975|40.94882513654755|45.3230927862054|36.69074575653918
oil|2021-08-27|2020-08-18|59.66911249635645|38.957938789985704|43.43434857146125|59.66911249635645|59.66911249635645|-18.54733427085823|-18.54733427085823|-18.54733427085823|41.12177822549822|45.60606600003432|37.01004185048642
oil|2021-08-27|2020-08-19|59.50606240215937|39.38291144358068|43.36778151310898|59.50606240215937|59.50606240215937|-18.114421908557876|-18.114421908557876|-18.114421908557876|41.3916404936015|45.53617058876443|37.413765871401644
oil|2021-08-27|2020-08-20|59.343012307962304|39.080922973556554|43.430293592562045|59.343012307962304|59.343012307962304|-18.115358292098644|-18.115358292098644|-18.115358292098644|41.22765401586366|45.60180827219015|37.12687682487872
oil|2021-08-27|2020-08-21|59.17996221376523|39.03137696044804|43.428830564341936|59.17996221376523|59.17996221376523|-17.883739299750083|-17.883739299750083|-17.883739299750083|41.296222914015146|45.60027209255904|37.07980811242564
oil|2021-08-27|2020-08-22|59.01691211956815|39.22859297544389|43.55445503542195|59.01691211956815|59.01691211956815|-17.708120537687638|-17.708120537687638|-17.708120537687638|41.30879158188051|45.73217778719305|37.26716332667169
oil|2021-08-27|2020-08-23|58.85386202537107|39.13423952613422|43.35364064480603|58.85386202537107|58.85386202537107|-17.532956921404036|-17.532956921404036|-17.532956921404036|41.320905103967036|45.52132267704633|37.17752754982751
oil|2021-08-27|2020-08-24|58.690811931174|39.211724391754714|43.5388443892207|58.690811931174|58.690811931174|-17.334890583975817|-17.334890583975817|-17.334890583975817|41.355921347198176|45.71578660868174|37.251138172166975
oil|2021-08-27|2020-08-25|58.527761836976914|39.31984906078943|43.729074482650745|58.527761836976914|58.527761836976914|-16.998887400827197|-16.998887400827197|-16.998887400827197|41.52887443614972|45.915528206783286|37.353856607749954
oil|2021-08-27|2020-08-26|58.36471174277984|39.71601919186045|44.06123724794065|58.36471174277984|58.36471174277984|-16.56597503852714|-16.56597503852714|-16.56597503852714|41.798736704252704|46.26429911033769|37.730218232267426
oil|2021-08-27|2020-08-27|58.20166164858277|39.36288354253548|43.690989182065906|58.20166164858277|58.20166164858277|-16.566911422068067|-16.566911422068067|-16.566911422068067|41.634750226514704|45.8755386411692|37.394739365408704
oil|2021-08-27|2020-08-28|58.03861153204196|39.338838947014416|43.710350101059376|58.03861153204196|58.03861153204196|-16.461235238495718|-16.461235238495718|-16.461235238495718|41.577376293546244|45.89586760611235|37.3718969996637
oil|2021-08-27|2020-08-29|57.87556141550114|39.11741105415415|43.49703551576771|57.87556141550114|57.87556141550114|-16.411559285208938|-16.411559285208938|-16.411559285208938|41.4640021302922|45.671887291556104|37.16154050144644
oil|2021-08-27|2020-08-30|57.71251129896032|39.1854145243902|43.65455916900852|57.71251129896032|57.71251129896032|-16.362338477701638|-16.362338477701638|-16.362338477701638|41.35017282125868|45.83728712745895|37.22614379817068
oil|2021-08-27|2020-08-31|57.54946118241951|39.144937533097874|43.30279060811965|57.54946118241951|57.54946118241951|-16.29021494904918|-16.29021494904918|-16.29021494904918|41.259246233370334|45.46793013852564|37.18769065644298
oil|2021-08-27|2020-09-01|57.3864110658787|39.0866296558384|43.59448197282501|57.38641106587869|57.38641106587869|-16.080154574676943|-16.080154574676943|-16.080154574676943|41.30625649120175|45.77420607146626|37.13229817304648
oil|2021-08-27|2020-09-02|57.22336094933789|39.32417120348963|43.47566962685542|57.22336094933789|57.22336094933789|-15.77318502115293|-15.77318502115293|-15.77318502115293|41.45017592818496|45.649453108198195|37.35796264331514
oil|2021-08-27|2020-09-03|57.06031083279707|39.1600715882111|43.19808771571817|57.06031083279707|57.06031083279707|-15.900064213469843|-15.900064213469843|-15.900064213469843|41.160246619327225|45.357992101504074|37.202068008800545
oil|2021-08-27|2020-09-04|56.89726071625626|38.94127118087009|43.2788170243375|56.89726071625626|56.89726071625626|-15.794388029897195|-15.794388029897195|-15.794388029897195|41.10287268635906|45.44275787555438|36.99420762182658
oil|2021-08-27|2020-09-05|56.73421059971544|38.83888248770701|43.36182511301287|56.73421059971544|56.73421059971544|-15.744712076610607|-15.744712076610607|-15.744712076610607|40.98949852310483|45.529916368663514|36.89693836332166
oil|2021-08-27|2020-09-06|56.57116048317463|38.718728385729605|42.930573301547646|56.57116048317463|56.57116048317463|-15.69549126910353|-15.69549126910353|-15.69549126910353|40.8756692140711|45.07710196662503|36.78279196644312
oil|2021-08-27|2020-09-07|56.408110366633814|40.766147744680225|45.17353051622068|56.408110366633814|56.408110366633814|-13.385334537573465|-13.385334537573465|-13.385334537573465|43.02277582906035|47.43220704203171|38.72784035744621
oil|2021-08-27|2020-09-08|56.245060250093005|38.542129809123644|43.069506817817484|56.245060250093005|56.245060250093005|-15.413307366078268|-15.413307366078268|-15.413307366078268|40.83175288401473|45.22298215870836|36.61502331866746
oil|2021-08-27|2020-09-09|56.08201013355219|38.84467568062614|43.10618976094643|56.08201013355219|56.08201013355219|-15.106337812554521|-15.106337812554521|-15.106337812554521|40.97567232099767|45.26149924899375|36.90244189659483
oil|2021-08-27|2020-09-10|55.91896001701138|38.42966960869798|43.01279932605428|55.91896001701138|55.91896001701138|-15.233217004871085|-15.233217004871085|-15.233217004871085|40.68574301214029|45.16343929235699|36.50818612826308
oil|2021-08-27|2020-09-11|55.75590990307316|38.33689227220682|42.801324494529965|55.75590990307316|55.75590990307316|-15.161361619802895|-15.161361619802895|-15.161361619802895|40.594548283270264|44.94139071925647|36.420047658596474
oil|2021-08-27|2020-09-12|55.59285978913494|38.19056479611268|42.526067587776524|55.59285978913494|55.59285978913494|-15.145506465020004|-15.145506465020004|-15.145506465020004|40.447353324114935|44.65237096716535|36.28103655630704
oil|2021-08-27|2020-09-13|55.42980967519672|37.953954679778576|42.422304904196835|55.42980967519672|55.42980967519672|-15.130106456016804|-15.130106456016804|-15.130106456016804|40.29970321917992|44.54342014940668|36.05625694578965
oil|2021-08-27|2020-09-14|55.2667595612585|38.09415239203565|42.46854991258141|55.2667595612585|55.2667595612585|-15.09180372586833|-15.09180372586833|-15.09180372586833|40.17495583539017|44.59197740821048|36.189444772433866
oil|2021-08-27|2020-09-15|55.103709447320284|38.23261736174499|42.25603803532378|55.103709447320284|55.103709447320284|-14.915564149999215|-14.915564149999215|-14.915564149999215|40.18814529732107|44.36883993708997|36.32098649365774
oil|2021-08-27|2020-09-16|54.94065933338207|38.245495055014416|42.447871240911695|54.94065933338207|54.94065933338207|-14.642415394979745|-14.642415394979745|-14.642415394979745|40.29824393840233|44.57026480295728|36.33322030226369
oil|2021-08-27|2020-09-17|54.777609219443846|37.75533109561557|42.13793986649429|54.777609219443846|54.777609219443846|-14.803115385800362|-14.803115385800362|-14.803115385800362|39.974493833643486|44.24483685981901|35.867564540834785
oil|2021-08-27|2020-09-18|54.61455910550563|37.8186283903561|41.93213631859212|54.61455910550563|54.61455910550563|-14.731260000732062|-14.731260000732062|-14.731260000732062|39.88329910477356|44.02874313452173|35.9276969708383
oil|2021-08-27|2020-09-19|54.45150899156741|37.66826733142266|42.02926107161899|54.45150899156741|54.45150899156741|-14.715404845949463|-14.715404845949463|-14.715404845949463|39.736104145617944|44.13072412519994|35.78485396485153
oil|2021-08-27|2020-09-20|54.28845887762919|37.37865352675911|41.77698800460313|54.28845887762919|54.28845887762919|-14.700004836946052|-14.700004836946052|-14.700004836946052|39.58845404068314|43.86583740483329|35.509720850421154
oil|2021-08-27|2020-09-21|54.12540876369097|37.263182125926654|41.62130709677871|54.12540876369097|54.12540876369097|-14.661702106797678|-14.661702106797678|-14.661702106797678|39.463706656893294|43.70237245161764|35.40002301963032
oil|2021-08-27|2020-09-22|53.96235864975275|37.179141349573435|41.641221671183814|53.96235864975275|53.96235864975275|-14.485462530928478|-14.485462530928478|-14.485462530928478|39.47689611882427|43.723282754743|35.320184282094765
oil|2021-08-27|2020-09-23|53.799308535814525|37.59316762613091|41.897945895961335|53.799308535814525|53.799308535814525|-14.212313775908905|-14.212313775908905|-14.212313775908905|39.58699475990562|43.9928431907594|35.71350924482436
oil|2021-08-27|2020-09-24|53.63625842187631|37.08326756784125|41.22621030342329|53.63625842187631|53.63625842187631|-14.373013766729615|-14.373013766729615|-14.373013766729615|39.2632446551467|43.28752081859445|35.22910418944918
oil|2021-08-27|2020-09-25|53.473208307938094|37.01585048757393|41.23780191219978|53.473208307938094|53.473208307938094|-14.30115838166125|-14.30115838166125|-14.30115838166125|39.17204992627684|43.29969200780977|35.16505796319523
oil|2021-08-27|2020-09-26|53.33341084921096|36.98404356683783|41.265547190300666|53.33341084921096|53.33341084921096|-14.16189764596746|-14.16189764596746|-14.16189764596746|39.17151320324351|43.3288245498157|35.13484138849594
oil|2021-08-27|2020-09-27|53.19361339048383|36.92558880175079|41.23076789500497|53.19361339048383|53.19361339048383|-14.023092056052237|-14.023092056052237|-14.023092056052237|39.1705213344316|43.292306289755224|35.07930936166325
oil|2021-08-27|2020-09-28|53.053815931756695|37.04588170043246|41.14182830009689|53.053815931756695|53.053815931756695|-13.861383744992624|-13.861383744992624|-13.861383744992624|39.19243218676407|43.19891971510174|35.193587615410834
oil|2021-08-27|2020-09-29|52.914018473029564|37.12039089900767|41.52164612959416|52.914018473029564|52.914018473029564|-13.561738588211819|-13.561738588211819|-13.561738588211819|39.35227988481775|43.59772843607387|35.26437135405728
oil|2021-08-27|2020-09-30|52.774221014302434|37.46576925574467|41.522789686457934|52.774221014302434|52.774221014302434|-13.16518425228123|-13.16518425228123|-13.16518425228123|39.609036762021205|43.598929170780835|35.59248079295743
oil|2021-08-27|2020-10-01|52.6344235555753|37.26064615714044|41.67733964369432|52.634423555575296|52.634423555575296|-13.202478662190638|-13.202478662190638|-13.202478662190638|39.43194489338467|43.76120662587903|35.39761384928342
oil|2021-08-27|2020-10-02|52.49462609684817|37.325081669476894|41.749963429360484|52.49462609684817|52.49462609684817|-13.007217696210676|-13.007217696210676|-13.007217696210676|39.4874084006375|43.83746160082851|35.458827586003046
oil|2021-08-27|2020-10-03|52.35482863812104|37.40399910681045|41.673786093237375|52.35482863812104|52.35482863812104|-12.867956960516642|-12.867956960516642|-12.867956960516642|39.4868716776044|43.75747539789925|35.53379915146993
oil|2021-08-27|2020-10-04|52.21503117939391|37.243189915093204|41.61908092700167|52.21503117939391|52.21503117939391|-12.729151370601981|-12.729151370601981|-12.729151370601981|39.48587980879193|43.700034973351755|35.38103041933854
oil|2021-08-27|2020-10-05|52.07523372066678|37.42030819689929|41.53033548156047|52.07523372066678|52.07523372066678|-12.567443059542034|-12.567443059542034|-12.567443059542034|39.507790661124744|43.60685225563849|35.54929278705433
