ds|trend|yhat_lower|yhat_upper|trend_lower|trend_upper|additive_terms|additive_terms_lower|additive_terms_upper|weekly|weekly_lower|weekly_upper|multiplicative_terms|multiplicative_terms_lower|multiplicative_terms_upper|yhat
2020-08-30|34.89086824586059|34.638280337224415|35.1562947230774|34.89086824586059|34.89086824586059|0.005597978830363596|0.005597978830363596|0.005597978830363596|0.005597978830363596|0.005597978830363596|0.005597978830363596|0.0|0.0|0.0|34.896466224690954
2020-08-31|34.93576980717335|34.67870160701496|35.181383001756615|34.93576980717335|34.93576980717335|0.0044321794316581585|0.0044321794316581585|0.0044321794316581585|0.0044321794316581585|0.0044321794316581585|0.0044321794316581585|0.0|0.0|0.0|34.94020198660501
2020-09-01|34.98067136848611|34.726485809409446|35.24360866275793|34.98067136848611|34.98067136848611|0.0027410852572733245|0.0027410852572733245|0.0027410852572733245|0.0027410852572733245|0.0027410852572733245|0.0027410852572733245|0.0|0.0|0.0|34.98341245374338
2020-09-02|35.02557292979887|34.73605881983712|35.261388571303534|35.02557292979887|35.02557292979887|-0.007212495405879191|-0.007212495405879191|-0.007212495405879191|-0.007212495405879191|-0.007212495405879191|-0.007212495405879191|0.0|0.0|0.0|35.01836043439299
2020-09-03|35.07047449111163|34.78329249608106|35.319716655097|35.07047449111163|35.07047449111163|-0.004794120159309478|-0.004794120159309478|-0.004794120159309478|-0.004794120159309478|-0.004794120159309478|-0.004794120159309478|0.0|0.0|0.0|35.06568037095232
2020-09-04|35.11537605242439|34.879168455997345|35.36048618920449|35.11537605242439|35.11537605242439|-0.0023757449130777587|-0.0023757449130777587|-0.0023757449130777587|-0.0023757449130777587|-0.0023757449130777587|-0.0023757449130777587|0.0|0.0|0.0|35.11300030751131
2020-09-05|35.16027384969157|34.909058330468525|35.42711281949971|35.16027384969157|35.16027384969157|0.001611116958957468|0.001611116958957468|0.001611116958957468|0.001611116958957468|0.001611116958957468|0.001611116958957468|0.0|0.0|0.0|35.161884966650526
2020-09-06|35.205171646958746|34.9544917464145|35.45657388487188|35.205171646958746|35.205171646958746|0.0055979788303681|0.0055979788303681|0.0055979788303681|0.0055979788303681|0.0055979788303681|0.0055979788303681|0.0|0.0|0.0|35.21076962578911
2020-09-07|35.25006944422592|35.010251375197434|35.51610556849469|35.25006944422592|35.25006944422592|0.004432179431662322|0.004432179431662322|0.004432179431662322|0.004432179431662322|0.004432179431662322|0.004432179431662322|0.0|0.0|0.0|35.25450162365758
2020-09-08|35.2949672414931|35.02058920584896|35.53237731148693|35.2949672414931|35.2949672414931|0.002741085257266653|0.002741085257266653|0.002741085257266653|0.002741085257266653|0.002741085257266653|0.002741085257266653|0.0|0.0|0.0|35.29770832675037
2020-09-09|35.33986503876027|35.07887039988643|35.57374277316089|35.33986503876027|35.33986503876027|-0.007212495405864024|-0.007212495405864024|-0.007212495405864024|-0.007212495405864024|-0.007212495405864024|-0.007212495405864024|0.0|0.0|0.0|35.332652543354406
2020-09-10|35.3443798880949|35.087764695098976|35.59638616635949|35.3443798880949|35.3443798880949|-0.004794120159312881|-0.004794120159312881|-0.004794120159312881|-0.004794120159312881|-0.004794120159312881|-0.004794120159312881|0.0|0.0|0.0|35.33958576793559
2020-09-11|35.348894737429525|35.101401253373076|35.59572838459377|35.348894737429525|35.348894737429525|-0.0023757449130719136|-0.0023757449130719136|-0.0023757449130719136|-0.0023757449130719136|-0.0023757449130719136|-0.0023757449130719136|0.0|0.0|0.0|35.34651899251645
2020-09-12|35.35340958676415|35.09860297505126|35.61038249164264|35.35340958676415|35.35340958676415|0.0016111169589568273|0.0016111169589568273|0.0016111169589568273|0.0016111169589568273|0.0016111169589568273|0.0016111169589568273|0.0|0.0|0.0|35.355020703723106
2020-09-13|35.35792443609878|35.10663267903582|35.603582629829965|35.35792443609878|35.35792443609878|0.005597978830361929|0.005597978830361929|0.005597978830361929|0.005597978830361929|0.005597978830361929|0.005597978830361929|0.0|0.0|0.0|35.363522414929136
2020-09-14|35.35913025029507|35.088821172364156|35.61922473460659|35.35913025029507|35.35913025029507|0.004432179431659017|0.004432179431659017|0.004432179431659017|0.004432179431659017|0.004432179431659017|0.004432179431659017|0.0|0.0|0.0|35.36356242972673
2020-09-15|35.36033606449135|35.11849233776156|35.6130846790193|35.36033606449135|35.36033606449135|0.0027410852572599823|0.0027410852572599823|0.0027410852572599823|0.0027410852572599823|0.0027410852572599823|0.0027410852572599823|0.0|0.0|0.0|35.36307714974861
2020-09-16|35.36154187868764|35.09681838702341|35.60590142722134|35.36154187868764|35.36154187868764|-0.0072124954058663295|-0.0072124954058663295|-0.0072124954058663295|-0.0072124954058663295|-0.0072124954058663295|-0.0072124954058663295|0.0|0.0|0.0|35.35432938328177
2020-09-17|35.36274769288392|35.09789256600038|35.59982997590716|35.36274769288392|35.36274769288392|-0.004794120159312608|-0.004794120159312608|-0.004794120159312608|-0.004794120159312608|-0.004794120159312608|-0.004794120159312608|0.0|0.0|0.0|35.35795357272461
2020-09-18|35.363953507080204|35.10980957891659|35.60299831767549|35.363953507080204|35.363953507080204|-0.0023757449130660693|-0.0023757449130660693|-0.0023757449130660693|-0.0023757449130660693|-0.0023757449130660693|-0.0023757449130660693|0.0|0.0|0.0|35.36157776216714
2020-09-19|35.3651593012159|35.09879963702292|35.617663086103256|35.3651593012159|35.3651593012159|0.0016111169589685566|0.0016111169589685566|0.0016111169589685566|0.0016111169589685566|0.0016111169589685566|0.0016111169589685566|0.0|0.0|0.0|35.366770418174866
2020-09-20|35.36636509535159|35.1293127664386|35.63016524049383|35.36636509535159|35.36636509535159|0.005597978830365688|0.005597978830365688|0.005597978830365688|0.005597978830365688|0.005597978830365688|0.005597978830365688|0.0|0.0|0.0|35.371963074181956
2020-09-21|35.36757088948728|35.13164765946189|35.620779707722534|35.36757088948728|35.36757088948728|0.004432179431663182|0.004432179431663182|0.004432179431663182|0.004432179431663182|0.004432179431663182|0.004432179431663182|0.0|0.0|0.0|35.37200306891894
2020-09-22|35.36877668362298|35.12970387093451|35.61398214251378|35.36877668362298|35.36877668362298|0.0027410852572566967|0.0027410852572566967|0.0027410852572566967|0.0027410852572566967|0.0027410852572566967|0.0027410852572566967|0.0|0.0|0.0|35.37151776888024
2020-09-23|35.369982477758676|35.09773622724477|35.62182928604124|35.369982477758676|35.369982477758676|-0.007212495405868633|-0.007212495405868633|-0.007212495405868633|-0.007212495405868633|-0.007212495405868633|-0.007212495405868633|0.0|0.0|0.0|35.36276998235281
2020-09-24|35.37118825300083|35.13440121063577|35.6125899473039|35.37118825300083|35.37118825300083|-0.004794120159303772|-0.004794120159303772|-0.004794120159303772|-0.004794120159303772|-0.004794120159303772|-0.004794120159303772|0.0|0.0|0.0|35.36639413284153
2020-09-25|35.37239402824299|35.12377250268697|35.621353102416286|35.37239402824299|35.37239402824299|-0.002375744913077852|-0.002375744913077852|-0.002375744913077852|-0.002375744913077852|-0.002375744913077852|-0.002375744913077852|0.0|0.0|0.0|35.370018283329905
2020-09-26|35.37359980348515|35.124731019126564|35.633925392985674|35.37359980348515|35.37359980348515|0.0016111169589802855|0.0016111169589802855|0.0016111169589802855|0.0016111169589802855|0.0016111169589802855|0.0016111169589802855|0.0|0.0|0.0|35.37521092044413
2020-09-27|35.37480557872731|35.14482584352973|35.62184589960676|35.37480557872731|35.37480557872731|0.005597978830359517|0.005597978830359517|0.005597978830359517|0.005597978830359517|0.005597978830359517|0.005597978830359517|0.0|0.0|0.0|35.38040355755767
2020-09-28|35.37601136316954|35.128734493628876|35.63142397069689|35.37601136316954|35.37601136316954|0.004432179431660483|0.004432179431660483|0.004432179431660483|0.004432179431660483|0.004432179431660483|0.004432179431660483|0.0|0.0|0.0|35.3804435426012
2020-09-29|35.37721714761175|35.13509750426611|35.64652382234739|35.37721714761175|35.37721714761175|0.0027410852572500254|0.0027410852572500254|0.0027410852572500254|0.0027410852572500254|0.0027410852572500254|0.0027410852572500254|0.0|0.0|0.0|35.379958232869
2020-09-30|35.37842293205398|35.12085845329345|35.61336788678862|35.37842293205398|35.37842293205398|-0.007212495405874751|-0.007212495405874751|-0.007212495405874751|-0.007212495405874751|-0.007212495405874751|-0.007212495405874751|0.0|0.0|0.0|35.371210436648106
