ds|trend|yhat_lower|yhat_upper|trend_lower|trend_upper|additive_terms|additive_terms_lower|additive_terms_upper|weekly|weekly_lower|weekly_upper|multiplicative_terms|multiplicative_terms_lower|multiplicative_terms_upper|yhat
2020-07-08|-0.04353728468016443|-0.04401210269820617|-0.042990080706668356|-0.04353728468016443|-0.04353728468016443|9.12648606533719e-06|9.12648606533719e-06|9.12648606533719e-06|9.12648606533719e-06|9.12648606533719e-06|9.12648606533719e-06|0.0|0.0|0.0|-0.04352815819409909
2020-07-09|-0.04362159631445539|-0.044108755222740874|-0.043109955242134894|-0.04362159631445539|-0.04362159631445539|9.092610292780054e-06|9.092610292780054e-06|9.092610292780054e-06|9.092610292780054e-06|9.092610292780054e-06|9.092610292780054e-06|0.0|0.0|0.0|-0.043612503704162614
2020-07-10|-0.04370590794874636|-0.04422236427042229|-0.043208083458131236|-0.04370590794874636|-0.04370590794874636|-8.837677472132598e-06|-8.837677472132598e-06|-8.837677472132598e-06|-8.837677472132598e-06|-8.837677472132598e-06|-8.837677472132598e-06|0.0|0.0|0.0|-0.04371474562621849
2020-07-11|-0.04379021958303732|-0.044310482177225156|-0.043287969839019134|-0.04379021958303732|-0.04379021958303732|-6.992360550150316e-06|-6.992360550150316e-06|-6.992360550150316e-06|-6.992360550150316e-06|-6.992360550150316e-06|-6.992360550150316e-06|0.0|0.0|0.0|-0.04379721194358747
2020-07-12|-0.04387453121732829|-0.04440612242969621|-0.04336348599708654|-0.04387453121732829|-0.04387453121732829|-5.303338553430927e-06|-5.303338553430927e-06|-5.303338553430927e-06|-5.303338553430927e-06|-5.303338553430927e-06|-5.303338553430927e-06|0.0|0.0|0.0|-0.04387983455588172
2020-07-13|-0.04395884285161925|-0.04446730395489915|-0.04342542831262322|-0.04395884285161925|-0.04395884285161925|-1.2306793120787195e-06|-1.2306793120787195e-06|-1.2306793120787195e-06|-1.2306793120787195e-06|-1.2306793120787195e-06|-1.2306793120787195e-06|0.0|0.0|0.0|-0.04396007353093133
2020-07-14|-0.04404315448591022|-0.04457588837139769|-0.04354201713059441|-0.04404315448591022|-0.04404315448591022|4.144959529693484e-06|4.144959529693484e-06|4.144959529693484e-06|4.144959529693484e-06|4.144959529693484e-06|4.144959529693484e-06|0.0|0.0|0.0|-0.044039009526380526
2020-07-15|-0.04412746612020118|-0.044639709125368014|-0.043621014223383915|-0.04412746612020118|-0.04412746612020118|9.126486065336896e-06|9.126486065336896e-06|9.126486065336896e-06|9.126486065336896e-06|9.126486065336896e-06|9.126486065336896e-06|0.0|0.0|0.0|-0.04411833963413584
2020-07-16|-0.04421177775449215|-0.04470187604218979|-0.04371740351895692|-0.04421177775449215|-0.04421177775449215|9.092610292766525e-06|9.092610292766525e-06|9.092610292766525e-06|9.092610292766525e-06|9.092610292766525e-06|9.092610292766525e-06|0.0|0.0|0.0|-0.04420268514419938
2020-07-17|-0.044296089388783114|-0.0447832647928552|-0.043813406730281876|-0.044296089388783114|-0.044296089388783114|-8.837677472100576e-06|-8.837677472100576e-06|-8.837677472100576e-06|-8.837677472100576e-06|-8.837677472100576e-06|-8.837677472100576e-06|0.0|0.0|0.0|-0.04430492706625522
