ds|trend|yhat_lower|yhat_upper|trend_lower|trend_upper|additive_terms|additive_terms_lower|additive_terms_upper|weekly|weekly_lower|weekly_upper|multiplicative_terms|multiplicative_terms_lower|multiplicative_terms_upper|yhat
2021-09-23|-0.008241935768789333|-0.008529633280213477|-0.007929176172322661|-0.008533550183403012|-0.007915212711910369|-4.719307134862179e-08|-4.719307134862179e-08|-4.719307134862179e-08|-4.719307134862179e-08|-4.719307134862179e-08|-4.719307134862179e-08|0.0|0.0|0.0|-0.008241982961860682
2021-09-24|-0.008241937769615716|-0.008547481902790866|-0.007900898227459227|-0.008556067495554159|-0.007899565626471192|-1.5155491817795828e-06|-1.5155491817795828e-06|-1.5155491817795828e-06|-1.5155491817795828e-06|-1.5155491817795828e-06|-1.5155491817795828e-06|0.0|0.0|0.0|-0.008243453318797495
2021-09-25|-0.0082419397704421|-0.008580380112234819|-0.007879311009549457|-0.008580667112870245|-0.007878262922692687|-4.961934771048115e-07|-4.961934771048115e-07|-4.961934771048115e-07|-4.961934771048115e-07|-4.961934771048115e-07|-4.961934771048115e-07|0.0|0.0|0.0|-0.008242435963919204
2021-09-26|-0.008241941771268482|-0.008594633721307105|-0.007854649328966358|-0.008600090545395817|-0.007859138716693288|5.476329938898163e-07|5.476329938898163e-07|5.476329938898163e-07|5.476329938898163e-07|5.476329938898163e-07|5.476329938898163e-07|0.0|0.0|0.0|-0.008241394138274592
2021-09-27|-0.008241943772094867|-0.008611304431110042|-0.007827968581136376|-0.008618971221678135|-0.007841016574681652|1.2807229234686942e-06|1.2807229234686942e-06|1.2807229234686942e-06|1.2807229234686942e-06|1.2807229234686942e-06|1.2807229234686942e-06|0.0|0.0|0.0|-0.008240663049171398
2021-09-28|-0.008241945772921248|-0.008638464324117037|-0.007804485538708428|-0.008631684508059798|-0.007817721723550539|3.561084827685645e-07|3.561084827685645e-07|3.561084827685645e-07|3.561084827685645e-07|3.561084827685645e-07|3.561084827685645e-07|0.0|0.0|0.0|-0.00824158966443848
2021-09-29|-0.008241947773747633|-0.00866198325579267|-0.007787766522439366|-0.008651170115033874|-0.0077823428225903876|-1.255286698938135e-07|-1.255286698938135e-07|-1.255286698938135e-07|-1.255286698938135e-07|-1.255286698938135e-07|-1.255286698938135e-07|0.0|0.0|0.0|-0.008242073302417528
2021-09-30|-0.008241949774574014|-0.00866871451354118|-0.007755549712138742|-0.008677742960437813|-0.0077486732316839075|-4.719307135024534e-08|-4.719307135024534e-08|-4.719307135024534e-08|-4.719307135024534e-08|-4.719307135024534e-08|-4.719307135024534e-08|0.0|0.0|0.0|-0.008241996967645365
2021-10-01|-0.008241951775400398|-0.008689461458762175|-0.007728182634445151|-0.008704665139960337|-0.007723953894007199|-1.5155491817800828e-06|-1.5155491817800828e-06|-1.5155491817800828e-06|-1.5155491817800828e-06|-1.5155491817800828e-06|-1.5155491817800828e-06|0.0|0.0|0.0|-0.008243467324582178
2021-10-02|-0.008241953776226782|-0.00874117635049117|-0.007689915548458229|-0.008727897903836478|-0.007692024329885435|-4.961934771032993e-07|-4.961934771032993e-07|-4.961934771032993e-07|-4.961934771032993e-07|-4.961934771032993e-07|-4.961934771032993e-07|0.0|0.0|0.0|-0.008242449969703886
