commodity|prediction_date|date|trend|yhat_lower|yhat_upper|trend_lower|trend_upper|additive_terms|additive_terms_lower|additive_terms_upper|yhat|sell|buy
oil|2021-07-08|2010-01-01|66.6132715653904|73.42078510655894|83.70449402714833|66.6132715653904|66.6132715653904|11.963632804859875|11.963632804859875|11.963632804859875|78.57690437025028|87.88971872850576|69.74974585123098
oil|2021-07-08|2010-01-02|66.63701850998561|72.89172620783091|82.51441873344403|66.63701850998561|66.63701850998561|11.03696009430689|11.03696009430689|11.03696009430689|77.6739786042925|86.64013967011624|69.24713989743937
oil|2021-07-08|2010-01-03|66.66076545458083|73.1127258459885|82.42804305372233|66.66076545458083|66.66076545458083|11.074268135815114|11.074268135815114|11.074268135815114|77.73503359039594|86.54944520640845|69.45708955368907
oil|2021-07-08|2010-01-04|66.68451239917601|73.00545960567366|82.4206721608125|66.68451239917601|66.68451239917601|10.99980136828418|10.99980136828418|10.99980136828418|77.6843137674602|86.54170576885313|69.35518662538998
oil|2021-07-08|2010-01-05|66.70825934377123|72.9788676550842|82.584560201725|66.70825934377123|66.70825934377123|11.06955989206257|11.06955989206257|11.06955989206257|77.7778192358338|86.71378821181125|69.32992427232999
oil|2021-07-08|2010-01-06|66.73200628836643|73.02086036499733|82.54736038604227|66.73200628836643|66.73200628836643|11.122247262544398|11.122247262544398|11.122247262544398|77.85425355091084|86.67472840534438|69.36981734674747
oil|2021-07-08|2010-01-07|66.75575323296164|72.9671811788096|82.6266044035284|66.75575323296164|66.75575323296164|11.029589056140708|11.029589056140708|11.029589056140708|77.78534228910235|86.75793462370483|69.31882211986911
oil|2021-07-08|2010-01-08|66.77950017755686|73.12800260951218|82.58735369336463|66.77950017755686|66.77950017755686|10.973464786310721|10.973464786310721|10.973464786310721|77.75296496386758|86.71672137803287|69.47160247903656
oil|2021-07-08|2010-01-09|66.80324712215206|73.2510507809794|82.90665498135212|66.80324712215206|66.80324712215206|10.984676427557227|10.984676427557227|10.984676427557227|77.78792354970929|87.05198773041973|69.58849824193042
oil|2021-07-08|2010-01-10|66.82699406674728|73.05375170053091|82.37174592900772|66.82699406674728|66.82699406674728|10.97632581734223|10.97632581734223|10.97632581734223|77.8033198840895|86.4903332254581|69.40106411550435
oil|2021-07-08|2010-01-11|66.85074101134248|72.98053223639369|82.13171600556824|66.85074101134248|66.85074101134248|10.85441610181369|10.85441610181369|10.85441610181369|77.70515711315616|86.23830180584665|69.33150562457399
oil|2021-07-08|2010-01-12|66.87448795593768|72.74873747186312|82.57840040425833|66.87448795593768|66.87448795593768|10.875673749498356|10.875673749498356|10.875673749498356|77.75016170543604|86.70732042447125|69.11130059826996
oil|2021-07-08|2010-01-13|66.89823490053288|73.02456824543795|82.58102354721609|66.89823490053288|66.89823490053288|10.879545064727962|10.879545064727962|10.879545064727962|77.77777996526085|86.7100747245769|69.37333983316604
oil|2021-07-08|2010-01-14|66.92198184512809|72.73448476183307|82.47235582091902|66.92198184512809|66.92198184512809|10.73850557122239|10.73850557122239|10.73850557122239|77.66048741635048|86.59597361196498|69.09776052374141
oil|2021-07-08|2010-01-15|66.9457287897233|72.71995925067839|82.10143281816109|66.9457287897233|66.9457287897233|10.635183185514112|10.635183185514112|10.635183185514112|77.58091197523741|86.20650445906915|69.08396128814447
oil|2021-07-08|2010-01-16|66.96947573431851|72.52936089496505|82.2947175731305|66.96947573431851|66.96947573431851|10.601118469450949|10.601118469450949|10.601118469450949|77.57059420376946|86.40945345178703|68.9028928502168
oil|2021-07-08|2010-01-17|66.99322267891372|72.75902155929397|82.0827136479198|66.99322267891372|66.99322267891372|10.550134234929445|10.550134234929445|10.550134234929445|77.54335691384317|86.1868493303158|69.12107048132927
oil|2021-07-08|2010-01-18|67.01696962350893|72.79880410786959|82.25649182418627|67.01696962350893|67.01696962350893|10.342398741887788|10.342398741887788|10.342398741887788|77.35936836539672|86.36931641539559|69.1588639024761
oil|2021-07-08|2010-01-19|67.04071656810413|72.4902434366113|82.20001517134631|67.04071656810413|67.04071656810413|10.374895304915446|10.374895304915446|10.374895304915446|77.41561187301957|86.31001592991363|68.86573126478072
oil|2021-07-08|2010-01-20|67.06446351269935|72.67859482232983|82.36503295913762|67.06446351269935|67.06446351269935|10.348103198291653|10.348103198291653|10.348103198291653|77.412566710991|86.4832846070945|69.04466508121334
oil|2021-07-08|2010-01-21|67.08821045729454|72.15978002588828|82.00854136656963|67.08821045729454|67.08821045729454|10.181609823583235|10.181609823583235|10.181609823583235|77.26982028087777|86.10896843489812|68.55179102459387
oil|2021-07-08|2010-01-22|67.11195740188975|72.50756656411099|82.19305730386817|67.11195740188975|67.11195740188975|10.058573351937495|10.058573351937495|10.058573351937495|77.17053075382725|86.30271016906158|68.88218823590543
oil|2021-07-08|2010-01-23|67.13570434648496|72.31936601262808|81.90629312790827|67.13570434648496|67.13570434648496|10.01100807153342|10.01100807153342|10.01100807153342|77.14671241801838|86.00160778430369|68.70339771199667
oil|2021-07-08|2010-01-24|67.15945129108016|72.29888335233137|81.56941515689145|67.15945129108016|67.15945129108016|9.953148347004918|9.953148347004918|9.953148347004918|77.11259963808507|85.64788591473602|68.6839391847148
oil|2021-07-08|2010-01-25|67.18319823567538|72.1737224733031|81.64297848081851|67.18319823567538|67.18319823567538|9.792037222900579|9.792037222900579|9.792037222900579|76.97523545857595|85.72512740485945|68.56503634963795
oil|2021-07-08|2010-01-26|67.20694518027058|72.01267631576137|81.46025472614667|67.20694518027058|67.20694518027058|9.785336161675442|9.785336161675442|9.785336161675442|76.99228134194603|85.533267462454|68.4120424999733
oil|2021-07-08|2010-01-27|67.2306921248658|72.19815666112856|81.46963657735999|67.2306921248658|67.2306921248658|9.773309828082695|9.773309828082695|9.773309828082695|77.0040019529485|85.54311840622799|68.58824882807214
oil|2021-07-08|2010-01-28|67.254439069461|72.22118403700567|81.45177103905199|67.254439069461|67.254439069461|9.629124292570852|9.629124292570852|9.629124292570852|76.88356336203185|85.5243595910046|68.61012483515539
oil|2021-07-08|2010-01-29|67.2781860140562|72.21338229972187|81.51898969306815|67.2781860140562|67.2781860140562|9.535959604719526|9.535959604719526|9.535959604719526|76.81414561877573|85.59493917772156|68.60271318473578
oil|2021-07-08|2010-01-30|67.3019329586514|71.81790243097689|80.85282161393512|67.3019329586514|67.3019329586514|9.525760091843184|9.525760091843184|9.525760091843184|76.82769305049459|84.89546269463187|68.22700730942803
oil|2021-07-08|2010-01-31|67.32567990324661|71.88357462285329|81.55405368419487|67.32567990324661|67.32567990324661|9.512594759824225|9.512594759824225|9.512594759824225|76.83827466307083|85.63175636840462|68.28939589171063
oil|2021-07-08|2010-02-01|67.34942684784183|72.0898135092154|81.38731207182401|67.34942684784183|67.34942684784183|9.403243084711088|9.403243084711088|9.403243084711088|76.75266993255292|85.45667767541522|68.48532283375464
oil|2021-07-08|2010-02-02|67.37317379243703|72.05093912599638|81.90956846651878|67.37317379243703|67.37317379243703|9.455002861741077|9.455002861741077|9.455002861741077|76.82817665417811|86.00504688984472|68.44839216969656
oil|2021-07-08|2010-02-03|67.39692073703225|72.10259817312757|81.92186592671875|67.39692073703225|67.39692073703225|9.507674208633503|9.507674208633503|9.507674208633503|76.90459494566575|86.01795922305469|68.4974682644712
oil|2021-07-08|2010-02-04|67.42066768162745|72.17807364331622|81.57825527154559|67.42066768162745|67.42066768162745|9.433858282058383|9.433858282058383|9.433858282058383|76.85452596368583|85.65716803512287|68.56916996115041
oil|2021-07-08|2010-02-05|67.44441462622265|72.07100185150684|81.59512112596703|67.44441462622265|67.44441462622265|9.416071837727225|9.416071837727225|9.416071837727225|76.86048646394988|85.67487718226538|68.46745175893149
oil|2021-07-08|2010-02-06|67.46816157081787|72.18006008977608|81.78173907868808|67.46816157081787|67.46816157081787|9.48550115315165|9.48550115315165|9.48550115315165|76.95366272396952|85.87082603262249|68.57105708528726
oil|2021-07-08|2010-02-07|67.49190851541306|72.47015891616414|81.76358756789288|67.49190851541306|67.49190851541306|9.555367829848725|9.555367829848725|9.555367829848725|77.04727634526178|85.85176694628753|68.84665097035592
oil|2021-07-08|2010-02-08|67.51565546000828|72.32754610604447|81.59998181873462|67.51565546000828|67.51565546000828|9.531521870592744|9.531521870592744|9.531521870592744|77.04717733060102|85.67998090967136|68.71116880074224
oil|2021-07-08|2010-02-09|67.53940240460348|72.48531917132027|81.6311151733687|67.53940240460348|67.53940240460348|9.6702587648895|9.6702587648895|9.6702587648895|77.20966116949297|85.71267093203714|68.86105321275426
oil|2021-07-08|2010-02-10|67.56314934919868|72.60836919348004|82.56514250085942|67.56314934919868|67.56314934919868|9.810314698492926|9.810314698492926|9.810314698492926|77.37346404769161|86.6933996259024|68.97795073380604
